Ticker,Date,Time,Open,High,Low,Close,Volume 
^NSEI,20070102,12:41,3996.70,3996.75,3995.90,3996.35,0
^NSEI,20070102,12:42,3996.30,3997.60,3996.30,3997.60,0
^NSEI,20070102,12:43,3997.95,3998.50,3997.85,3998.50,0
^NSEI,20070102,12:44,4000.30,4000.85,3998.60,4000.85,0
^NSEI,20070102,12:45,4000.10,4000.75,4000.10,4000.50,0
^NSEI,20070102,12:46,4000.55,4001.70,4000.45,4000.45,0
^NSEI,20070102,12:47,4001.20,4001.30,4000.95,4001.30,0
^NSEI,20070102,12:48,4002.00,4003.15,4002.00,4002.75,0
^NSEI,20070102,12:49,4001.65,4002.15,4001.65,4002.15,0
^NSEI,20070102,12:50,4002.40,4002.70,4002.10,4002.70,0
^NSEI,20070102,12:51,4003.00,4003.00,4001.75,4001.75,0
^NSEI,20070102,12:52,4001.40,4002.05,4000.95,4001.05,0
^NSEI,20070102,12:53,3999.70,4000.45,3999.70,3999.90,0
^NSEI,20070102,12:54,4000.00,4000.60,4000.00,4000.00,0
^NSEI,20070102,12:55,4000.35,4001.45,4000.35,4001.45,0
^NSEI,20070102,12:56,4001.05,4001.15,3999.90,3999.90,0
^NSEI,20070102,12:57,3999.80,4000.60,3999.80,4000.00,0
^NSEI,20070102,12:58,4001.35,4001.80,4000.95,4001.70,0
^NSEI,20070102,12:59,4002.10,4002.85,4002.10,4002.20,0
^NSEI,20070102,13:00,4001.90,4002.80,4001.75,4002.80,0
^NSEI,20070102,13:01,4002.15,4002.35,4001.95,4001.95,0
^NSEI,20070102,13:02,4002.60,4003.35,4001.90,4003.35,0
^NSEI,20070102,13:03,4003.60,4003.85,4002.90,4003.10,0
^NSEI,20070102,13:04,4003.70,4004.15,4003.20,4003.95,0
^NSEI,20070102,13:05,4004.50,4004.55,4004.15,4004.50,0
^NSEI,20070102,13:06,4003.20,4004.40,4003.20,4003.25,0
^NSEI,20070102,13:07,4002.15,4002.95,4002.15,4002.55,0
^NSEI,20070102,13:08,4002.10,4002.10,4000.35,4000.90,0
^NSEI,20070102,13:09,4000.55,4002.05,4000.20,4001.65,0
^NSEI,20070102,13:10,4001.10,4001.55,4000.65,4001.55,0
^NSEI,20070102,13:11,4001.50,4001.50,4000.90,4000.90,0
^NSEI,20070102,13:12,4000.95,4002.50,4000.80,4001.35,0
^NSEI,20070102,13:13,4002.60,4002.60,4001.95,4002.60,0
^NSEI,20070102,13:14,4002.10,4002.55,4002.10,4002.30,0
^NSEI,20070102,13:15,4002.15,4003.35,4002.15,4003.10,0
^NSEI,20070102,13:16,4003.15,4003.15,4002.50,4002.50,0
^NSEI,20070102,13:17,4002.65,4003.30,4002.55,4003.30,0
^NSEI,20070102,13:18,4003.25,4004.20,4003.25,4004.20,0
^NSEI,20070102,13:19,4004.00,4004.00,4004.00,4004.00,0
^NSEI,20070102,13:30,4005.90,4006.40,4005.90,4006.40,0
^NSEI,20070102,13:31,4006.45,4006.95,4006.35,4006.95,0
^NSEI,20070102,13:32,4006.90,4007.90,4006.90,4007.00,0
^NSEI,20070102,13:33,4007.55,4008.35,4007.55,4007.80,0
^NSEI,20070102,13:34,4008.75,4008.75,4007.70,4008.20,0
^NSEI,20070102,13:35,4007.25,4007.75,4007.25,4007.75,0
^NSEI,20070102,13:36,4007.75,4008.05,4007.70,4008.05,0
^NSEI,20070102,13:37,4008.55,4008.55,4008.00,4008.05,0
^NSEI,20070102,13:38,4008.00,4008.85,4008.00,4008.40,0
^NSEI,20070102,13:39,4008.45,4008.85,4008.25,4008.40,0
^NSEI,20070102,13:40,4008.10,4008.30,4008.05,4008.30,0
^NSEI,20070102,13:41,4009.40,4009.40,4008.55,4009.15,0
^NSEI,20070102,13:42,4009.15,4009.60,4009.05,4009.60,0
^NSEI,20070102,13:43,4008.30,4009.05,4008.30,4008.30,0
^NSEI,20070102,13:44,4008.25,4008.25,4007.40,4007.40,0
^NSEI,20070102,13:45,4007.35,4007.50,4007.15,4007.25,0
^NSEI,20070102,13:46,4007.30,4007.30,4006.90,4006.90,0
^NSEI,20070102,13:47,4006.15,4007.15,4006.15,4006.35,0
^NSEI,20070102,13:48,4004.85,4005.80,4004.70,4004.70,0
^NSEI,20070102,13:49,4005.25,4005.90,4005.10,4005.90,0
^NSEI,20070102,13:50,4005.80,4005.80,4005.15,4005.65,0
^NSEI,20070102,13:51,4006.70,4006.75,4005.90,4006.70,0
^NSEI,20070102,13:52,4006.70,4006.90,4005.90,4006.50,0
^NSEI,20070102,13:53,4006.85,4006.85,4006.50,4006.50,0
^NSEI,20070102,13:54,4006.50,4006.50,4006.05,4006.40,0
^NSEI,20070102,13:55,4005.55,4006.45,4005.55,4005.80,0
^NSEI,20070102,13:56,4005.35,4005.35,4004.95,4005.30,0
^NSEI,20070102,13:57,4004.95,4007.70,4004.95,4007.70,0
^NSEI,20070102,13:58,4007.35,4008.70,4007.35,4008.70,0
^NSEI,20070102,13:59,4008.85,4009.50,4008.60,4009.05,0
^NSEI,20070102,14:00,4009.25,4009.60,4008.85,4009.10,0
^NSEI,20070102,14:01,4008.95,4008.95,4008.65,4008.75,0
^NSEI,20070102,14:02,4009.35,4010.05,4009.10,4010.05,0
^NSEI,20070102,14:03,4009.75,4010.10,4009.40,4009.95,0
^NSEI,20070102,14:04,4010.50,4011.20,4010.50,4011.15,0
^NSEI,20070102,14:05,4011.65,4012.25,4011.35,4012.25,0
^NSEI,20070102,14:06,4011.95,4013.15,4011.95,4012.95,0
^NSEI,20070102,14:07,4013.45,4014.20,4013.45,4013.45,0
^NSEI,20070102,14:08,4013.25,4013.25,4012.90,4012.95,0
^NSEI,20070102,14:09,4012.30,4013.20,4012.30,4013.00,0
^NSEI,20070102,14:10,4012.15,4012.15,4010.75,4010.90,0
^NSEI,20070102,14:11,4010.45,4010.45,4009.60,4009.95,0
^NSEI,20070102,14:12,4010.10,4010.10,4009.85,4009.90,0
^NSEI,20070102,14:13,4010.05,4010.60,4009.90,4010.55,0
^NSEI,20070102,14:14,4010.30,4010.30,4009.35,4009.60,0
^NSEI,20070102,14:15,4009.85,4010.40,4009.85,4010.40,0
^NSEI,20070102,14:16,4009.55,4009.80,4009.05,4009.20,0
^NSEI,20070102,14:17,4008.90,4009.10,4008.85,4008.85,0
^NSEI,20070102,14:18,4007.85,4009.40,4007.85,4008.25,0
^NSEI,20070102,14:19,4008.75,4008.85,4007.80,4008.20,0
^NSEI,20070102,14:20,4009.85,4009.85,4008.90,4008.90,0
^NSEI,20070102,14:21,4009.00,4009.15,4008.65,4009.00,0
^NSEI,20070102,14:22,4009.05,4009.40,4008.50,4009.40,0
^NSEI,20070102,14:23,4008.90,4009.95,4008.50,4009.95,0
^NSEI,20070102,14:24,4009.40,4009.50,4008.90,4009.15,0
^NSEI,20070102,14:25,4009.20,4009.25,4008.45,4009.15,0
^NSEI,20070102,14:26,4008.70,4009.35,4008.55,4008.55,0
^NSEI,20070102,14:27,4007.25,4009.50,4007.15,4007.15,0
^NSEI,20070102,14:28,4008.25,4008.25,4007.45,4007.75,0
^NSEI,20070102,14:29,4008.60,4009.20,4008.35,4009.20,0
^NSEI,20070102,14:30,4008.25,4008.40,4008.15,4008.35,0
^NSEI,20070102,14:31,4009.45,4009.45,4008.40,4008.90,0
^NSEI,20070102,14:32,4008.95,4008.95,4008.30,4008.65,0
^NSEI,20070102,14:33,4008.35,4010.00,4007.95,4010.00,0
^NSEI,20070102,14:34,4009.40,4009.40,4008.55,4009.25,0
^NSEI,20070102,14:35,4008.50,4009.15,4008.50,4008.50,0
^NSEI,20070102,14:36,4009.20,4009.20,4008.70,4008.70,0
^NSEI,20070102,14:37,4008.90,4009.20,4008.75,4009.20,0
^NSEI,20070102,14:38,4008.90,4008.90,4008.40,4008.85,0
^NSEI,20070102,14:39,4007.55,4008.75,4007.55,4007.85,0
^NSEI,20070102,14:40,4006.40,4007.65,4006.40,4006.45,0
^NSEI,20070102,14:41,4006.20,4006.95,4006.05,4006.40,0
^NSEI,20070102,14:42,4006.90,4006.90,4005.95,4006.35,0
^NSEI,20070102,14:43,4006.35,4006.45,4006.35,4006.35,0
^NSEI,20070102,14:44,4003.40,4003.40,4002.80,4003.25,0
^NSEI,20070102,14:45,4003.70,4003.75,4003.25,4003.50,0
^NSEI,20070102,14:46,4003.20,4004.60,4003.20,4004.60,0
^NSEI,20070102,14:47,4004.60,4005.00,4004.50,4005.00,0
^NSEI,20070102,14:48,4006.80,4007.00,4005.65,4006.55,0
^NSEI,20070102,14:49,4006.85,4006.85,4006.05,4006.05,0
^NSEI,20070102,14:50,4005.80,4005.80,4004.90,4004.90,0
^NSEI,20070102,14:51,4005.00,4006.25,4005.00,4006.20,0
^NSEI,20070102,14:52,4006.50,4006.50,4005.70,4006.35,0
^NSEI,20070102,14:53,4005.60,4005.80,4005.50,4005.80,0
^NSEI,20070102,14:54,4005.60,4005.90,4005.60,4005.90,0
^NSEI,20070102,14:55,4006.25,4006.90,4005.45,4005.45,0
^NSEI,20070102,14:56,4005.90,4006.40,4005.70,4006.40,0
^NSEI,20070102,14:57,4005.80,4005.80,4005.10,4005.80,0
^NSEI,20070102,14:58,4005.55,4005.75,4005.30,4005.30,0
^NSEI,20070102,14:59,4003.70,4005.25,4003.70,4003.90,0
^NSEI,20070102,15:00,4003.20,4003.60,4003.05,4003.60,0
^NSEI,20070102,15:01,4003.15,4003.50,4002.90,4003.25,0
^NSEI,20070102,15:02,4004.40,4004.40,4003.15,4003.80,0
^NSEI,20070102,15:03,4003.55,4005.20,4003.55,4004.85,0
^NSEI,20070102,15:04,4006.85,4006.85,4005.60,4006.20,0
^NSEI,20070102,15:05,4005.95,4006.25,4005.55,4006.25,0
^NSEI,20070102,15:06,4008.85,4008.85,4006.40,4008.60,0
^NSEI,20070102,15:07,4010.10,4010.15,4009.35,4010.15,0
^NSEI,20070102,15:08,4009.15,4009.15,4008.80,4009.05,0
^NSEI,20070102,15:09,4008.85,4010.25,4008.85,4009.45,0
^NSEI,20070102,15:10,4010.90,4010.90,4009.20,4009.60,0
^NSEI,20070102,15:11,4011.20,4012.45,4009.85,4011.95,0
^NSEI,20070102,15:12,4011.95,4012.05,4011.20,4012.05,0
^NSEI,20070102,15:13,4011.20,4012.35,4011.20,4012.35,0
^NSEI,20070102,15:14,4012.50,4014.35,4012.00,4012.65,0
^NSEI,20070102,15:15,4013.90,4013.90,4013.15,4013.70,0
^NSEI,20070102,15:16,4015.00,4015.10,4013.30,4013.70,0
^NSEI,20070102,15:17,4011.45,4012.80,4011.45,4011.85,0
^NSEI,20070102,15:18,4011.10,4011.55,4011.00,4011.10,0
^NSEI,20070102,15:19,4010.90,4010.90,4009.00,4009.00,0
^NSEI,20070102,15:20,4008.50,4009.05,4006.05,4006.05,0
^NSEI,20070102,15:21,4007.05,4007.05,4005.05,4005.05,0
^NSEI,20070102,15:22,4005.05,4005.05,4002.65,4002.65,0
^NSEI,20070102,15:23,4004.25,4004.25,4002.90,4004.25,0
^NSEI,20070102,15:24,4004.25,4004.75,4003.60,4003.90,0
^NSEI,20070102,15:25,4003.75,4003.75,4002.10,4002.10,0
^NSEI,20070102,15:26,4002.40,4002.40,4001.50,4002.35,0
^NSEI,20070102,15:27,4004.25,4004.95,4002.00,4004.55,0
^NSEI,20070102,15:28,4004.50,4005.80,4004.50,4005.80,0
^NSEI,20070102,15:29,4006.30,4006.45,4004.45,4006.30,0
