<Ticker>,<Date>,<Time>,<Open>,<High>,<Low>,<Close>,<Volume> 
^NSEI,20070110,10:42,3874.25,3875.30,3873.55,3875.30,0
^NSEI,20070110,10:43,3876.60,3876.60,3875.75,3876.60,0
^NSEI,20070110,10:44,3877.30,3878.25,3877.30,3878.25,0
^NSEI,20070110,10:45,3875.70,3877.55,3875.70,3875.70,0
^NSEI,20070110,10:46,3874.55,3874.85,3874.40,3874.40,0
^NSEI,20070110,10:47,3875.60,3877.30,3875.60,3877.30,0
^NSEI,20070110,10:48,3878.15,3879.40,3878.15,3879.40,0
^NSEI,20070110,10:49,3880.10,3880.10,3878.25,3878.75,0
^NSEI,20070110,10:50,3879.05,3880.55,3879.05,3880.55,0
^NSEI,20070110,10:51,3880.45,3880.65,3879.60,3880.20,0
^NSEI,20070110,10:52,3879.35,3879.35,3875.75,3875.75,0
^NSEI,20070110,10:53,3875.15,3875.15,3874.45,3875.15,0
^NSEI,20070110,10:54,3875.65,3875.70,3875.15,3875.70,0
^NSEI,20070110,10:55,3874.20,3874.20,3872.60,3873.85,0
^NSEI,20070110,10:56,3874.70,3875.05,3873.95,3875.05,0
^NSEI,20070110,10:57,3874.20,3874.55,3873.85,3874.30,0
^NSEI,20070110,10:58,3873.40,3874.30,3873.40,3874.00,0
^NSEI,20070110,10:59,3873.65,3875.20,3873.30,3875.20,0
^NSEI,20070110,11:00,3876.30,3876.35,3875.55,3876.35,0
^NSEI,20070110,11:01,3875.95,3876.25,3875.95,3876.25,0
^NSEI,20070110,11:02,3876.10,3877.80,3876.10,3877.75,0
^NSEI,20070110,11:03,3877.90,3878.90,3877.90,3878.30,0
^NSEI,20070110,11:04,3880.80,3881.05,3878.70,3880.90,0
^NSEI,20070110,11:05,3881.00,3881.00,3878.70,3878.70,0
^NSEI,20070110,11:06,3878.85,3878.85,3878.15,3878.40,0
^NSEI,20070110,11:07,3878.80,3879.75,3878.80,3879.60,0
^NSEI,20070110,11:08,3879.30,3879.70,3879.05,3879.70,0
^NSEI,20070110,11:09,3876.15,3879.45,3876.15,3878.75,0
^NSEI,20070110,11:10,3875.05,3876.85,3874.85,3874.85,0
^NSEI,20070110,11:11,3875.15,3875.60,3875.05,3875.60,0
^NSEI,20070110,11:12,3872.90,3873.05,3872.45,3873.05,0
^NSEI,20070110,11:13,3870.85,3871.70,3870.85,3871.20,0
^NSEI,20070110,11:14,3869.45,3871.15,3869.15,3869.15,0
^NSEI,20070110,11:15,3868.95,3869.90,3868.95,3869.70,0
^NSEI,20070110,11:16,3866.90,3867.60,3866.50,3866.50,0
^NSEI,20070110,11:17,3867.30,3867.40,3867.00,3867.40,0
^NSEI,20070110,11:18,3865.60,3867.05,3865.60,3865.70,0
^NSEI,20070110,11:19,3865.75,3867.05,3865.75,3867.05,0
^NSEI,20070110,11:20,3867.25,3868.20,3867.25,3867.85,0
^NSEI,20070110,11:21,3869.10,3870.10,3869.10,3869.65,0
^NSEI,20070110,11:22,3869.90,3871.60,3869.90,3871.60,0
^NSEI,20070110,11:23,3871.95,3873.35,3871.95,3873.35,0
^NSEI,20070110,11:24,3873.25,3873.95,3873.15,3873.70,0
^NSEI,20070110,11:25,3873.95,3873.95,3873.60,3873.60,0
^NSEI,20070110,11:26,3873.35,3873.35,3872.80,3873.20,0
^NSEI,20070110,11:27,3873.30,3873.50,3873.05,3873.35,0
^NSEI,20070110,11:28,3873.40,3873.50,3873.40,3873.45,0
^NSEI,20070110,11:29,3875.25,3875.25,3874.40,3874.65,0
^NSEI,20070110,11:30,3875.05,3875.60,3875.05,3875.10,0
^NSEI,20070110,11:31,3875.30,3876.40,3875.30,3876.15,0
^NSEI,20070110,11:32,3876.45,3876.85,3876.45,3876.85,0
^NSEI,20070110,11:33,3876.75,3876.95,3875.90,3875.90,0
^NSEI,20070110,11:34,3876.95,3876.95,3875.95,3876.15,0
^NSEI,20070110,11:35,3875.75,3876.25,3875.60,3876.00,0
^NSEI,20070110,11:36,3876.15,3876.15,3875.70,3876.05,0
^NSEI,20070110,11:37,3875.85,3876.55,3875.85,3876.30,0
^NSEI,20070110,11:38,3875.45,3876.20,3875.10,3875.10,0
^NSEI,20070110,11:39,3875.10,3876.20,3875.10,3876.20,0
^NSEI,20070110,11:40,3878.15,3878.15,3877.20,3877.60,0
^NSEI,20070110,11:41,3877.20,3878.10,3877.20,3877.30,0
^NSEI,20070110,11:42,3877.00,3877.50,3877.00,3877.25,0
^NSEI,20070110,11:43,3877.35,3877.35,3877.00,3877.25,0
^NSEI,20070110,11:44,3877.45,3877.45,3876.75,3876.90,0
^NSEI,20070110,11:45,3877.25,3877.80,3877.10,3877.75,0
^NSEI,20070110,11:46,3878.05,3878.55,3878.05,3878.50,0
^NSEI,20070110,11:47,3879.20,3880.90,3879.20,3880.90,0
^NSEI,20070110,11:48,3880.30,3881.10,3880.30,3881.10,0
^NSEI,20070110,11:49,3881.15,3881.35,3880.15,3880.45,0
^NSEI,20070110,11:50,3878.40,3880.40,3878.40,3879.85,0
^NSEI,20070110,11:51,3879.10,3879.10,3878.30,3879.10,0
^NSEI,20070110,11:52,3879.35,3879.35,3878.45,3878.90,0
^NSEI,20070110,11:53,3878.65,3879.95,3878.50,3878.50,0
^NSEI,20070110,11:54,3876.50,3878.10,3876.50,3876.70,0
^NSEI,20070110,11:55,3876.10,3876.20,3875.20,3875.20,0
^NSEI,20070110,11:56,3874.85,3875.35,3874.75,3875.35,0
^NSEI,20070110,11:57,3875.70,3876.80,3875.55,3876.50,0
^NSEI,20070110,11:58,3875.90,3876.10,3875.85,3875.85,0
^NSEI,20070110,11:59,3875.80,3877.10,3875.80,3877.10,0
^NSEI,20070110,12:00,3877.20,3877.60,3877.20,3877.25,0
^NSEI,20070110,12:01,3877.80,3877.80,3877.25,3877.25,0
^NSEI,20070110,12:02,3876.65,3877.35,3876.45,3876.45,0
^NSEI,20070110,12:03,3877.10,3877.75,3877.10,3877.30,0
^NSEI,20070110,12:04,3877.35,3878.10,3877.35,3877.70,0
^NSEI,20070110,12:05,3877.60,3878.75,3877.60,3878.75,0
^NSEI,20070110,12:06,3878.55,3879.25,3878.55,3879.25,0
^NSEI,20070110,12:07,3879.65,3880.10,3879.55,3879.70,0
^NSEI,20070110,12:08,3879.65,3880.35,3879.65,3880.30,0
^NSEI,20070110,12:09,3880.05,3881.35,3880.05,3881.35,0
^NSEI,20070110,12:10,3881.30,3881.75,3881.15,3881.15,0
^NSEI,20070110,12:11,3880.65,3881.45,3880.60,3881.45,0
^NSEI,20070110,12:12,3881.55,3881.70,3881.35,3881.70,0
^NSEI,20070110,12:13,3880.90,3881.70,3880.90,3881.40,0
^NSEI,20070110,12:14,3879.75,3880.70,3879.75,3880.65,0
^NSEI,20070110,12:15,3879.40,3880.20,3879.40,3880.20,0
^NSEI,20070110,12:16,3880.40,3880.40,3879.55,3880.10,0
^NSEI,20070110,12:17,3879.95,3880.55,3879.95,3880.55,0
^NSEI,20070110,12:18,3880.50,3880.70,3880.30,3880.70,0
^NSEI,20070110,12:19,3880.85,3881.05,3880.40,3880.45,0
^NSEI,20070110,12:20,3880.40,3881.00,3880.40,3881.00,0
^NSEI,20070110,12:21,3881.25,3883.20,3881.25,3883.20,0
^NSEI,20070110,12:22,3884.30,3885.95,3884.30,3885.95,0
^NSEI,20070110,12:23,3885.90,3887.30,3885.90,3887.30,0
^NSEI,20070110,12:24,3888.05,3888.05,3886.70,3887.95,0
^NSEI,20070110,12:25,3889.85,3889.85,3888.50,3889.75,0
^NSEI,20070110,12:26,3889.60,3890.50,3889.60,3889.75,0
^NSEI,20070110,12:27,3888.65,3889.60,3888.65,3888.65,0
^NSEI,20070110,12:28,3888.00,3888.85,3888.00,3888.85,0
^NSEI,20070110,12:29,3886.80,3888.00,3886.80,3886.80,0
^NSEI,20070110,12:30,3886.20,3887.60,3886.20,3886.50,0
^NSEI,20070110,12:31,3886.45,3886.45,3885.90,3886.00,0
^NSEI,20070110,12:32,3885.65,3885.65,3882.65,3882.65,0
^NSEI,20070110,12:33,3882.10,3882.10,3880.70,3880.70,0
^NSEI,20070110,12:34,3881.15,3881.15,3881.15,3881.15,0
^NSEI,20070110,12:35,3877.30,3878.35,3877.30,3878.35,0
^NSEI,20070110,12:36,3877.00,3877.00,3875.95,3877.00,0
^NSEI,20070110,12:37,3874.50,3877.50,3874.20,3874.20,0
^NSEI,20070110,12:38,3872.45,3874.55,3872.45,3873.15,0
^NSEI,20070110,12:39,3874.55,3874.55,3873.10,3873.45,0
^NSEI,20070110,12:40,3875.10,3875.10,3874.75,3875.10,0
^NSEI,20070110,12:41,3871.10,3871.40,3871.10,3871.40,0
^NSEI,20070110,12:42,3870.45,3871.55,3870.45,3870.45,0
^NSEI,20070110,12:43,3870.65,3871.20,3870.10,3870.85,0
^NSEI,20070110,12:44,3871.05,3872.95,3871.05,3872.95,0
^NSEI,20070110,12:45,3871.85,3873.75,3871.85,3871.85,0
^NSEI,20070110,12:46,3870.15,3871.85,3870.05,3870.05,0
^NSEI,20070110,12:47,3870.30,3870.85,3870.30,3870.85,0
^NSEI,20070110,12:48,3871.00,3871.85,3870.85,3870.85,0
^NSEI,20070110,12:49,3871.25,3872.15,3871.25,3871.75,0
^NSEI,20070110,12:50,3870.50,3871.10,3869.65,3870.45,0
^NSEI,20070110,12:51,3869.60,3870.05,3868.80,3868.80,0
^NSEI,20070110,12:52,3868.80,3868.80,3866.70,3867.35,0
^NSEI,20070110,12:53,3867.60,3868.65,3866.80,3868.65,0
^NSEI,20070110,12:54,3869.25,3870.45,3869.25,3870.45,0
^NSEI,20070110,12:55,3869.20,3869.65,3868.80,3869.65,0
^NSEI,20070110,12:56,3869.90,3871.15,3869.90,3871.15,0
^NSEI,20070110,12:57,3870.80,3870.80,3868.85,3870.00,0
^NSEI,20070110,12:58,3869.95,3870.15,3869.65,3869.75,0
^NSEI,20070110,12:59,3869.45,3869.45,3868.85,3869.25,0
^NSEI,20070110,13:00,3869.40,3870.35,3869.40,3870.35,0
^NSEI,20070110,13:01,3870.10,3870.35,3869.40,3869.40,0
^NSEI,20070110,13:02,3867.00,3868.85,3867.00,3867.65,0
^NSEI,20070110,13:03,3866.40,3866.40,3864.65,3864.65,0
^NSEI,20070110,13:04,3863.80,3863.80,3860.70,3861.35,0
^NSEI,20070110,13:05,3861.10,3861.10,3859.10,3860.40,0
^NSEI,20070110,13:06,3860.25,3862.15,3860.05,3862.15,0
^NSEI,20070110,13:07,3863.50,3863.50,3862.10,3863.30,0
^NSEI,20070110,13:08,3863.75,3864.95,3863.75,3864.10,0
^NSEI,20070110,13:09,3861.00,3862.85,3861.00,3861.25,0
^NSEI,20070110,13:10,3860.60,3861.20,3859.95,3860.60,0
^NSEI,20070110,13:11,3860.40,3861.65,3860.40,3861.65,0
^NSEI,20070110,13:12,3861.85,3862.30,3861.70,3862.30,0
^NSEI,20070110,13:13,3863.45,3863.45,3862.80,3863.15,0
^NSEI,20070110,13:14,3863.20,3863.40,3862.95,3863.40,0
^NSEI,20070110,13:15,3863.70,3864.35,3863.40,3864.35,0
^NSEI,20070110,13:16,3865.25,3866.90,3865.25,3866.90,0
^NSEI,20070110,13:17,3868.45,3868.45,3868.00,3868.30,0
^NSEI,20070110,13:18,3867.40,3867.90,3867.40,3867.40,0
^NSEI,20070110,13:19,3866.95,3866.95,3866.00,3866.05,0
^NSEI,20070110,13:20,3864.65,3865.65,3864.65,3865.65,0
^NSEI,20070110,13:21,3865.30,3865.60,3864.95,3865.25,0
^NSEI,20070110,13:22,3865.60,3865.60,3862.75,3862.75,0
^NSEI,20070110,13:23,3862.00,3862.05,3861.45,3862.05,0
^NSEI,20070110,13:24,3861.20,3861.80,3860.85,3860.85,0
^NSEI,20070110,13:25,3860.95,3861.80,3860.95,3861.65,0
^NSEI,20070110,13:26,3863.80,3863.80,3861.75,3863.40,0
^NSEI,20070110,13:27,3865.35,3865.35,3864.40,3865.20,0
^NSEI,20070110,13:28,3865.70,3866.40,3865.60,3865.80,0
^NSEI,20070110,13:29,3866.05,3866.35,3865.65,3866.35,0
^NSEI,20070110,13:30,3864.50,3865.70,3864.50,3864.60,0
^NSEI,20070110,13:31,3864.50,3864.50,3864.05,3864.15,0
^NSEI,20070110,13:32,3861.90,3864.00,3861.85,3861.85,0
^NSEI,20070110,13:33,3860.40,3861.45,3860.40,3861.30,0
^NSEI,20070110,13:34,3858.40,3858.40,3854.45,3856.55,0
^NSEI,20070110,13:35,3856.40,3856.70,3856.25,3856.70,0
^NSEI,20070110,13:36,3856.45,3856.95,3856.45,3856.95,0
^NSEI,20070110,13:37,3857.30,3857.80,3856.80,3857.75,0
^NSEI,20070110,13:38,3857.05,3857.15,3856.75,3857.15,0
^NSEI,20070110,13:39,3858.10,3858.10,3857.30,3857.90,0
^NSEI,20070110,13:40,3858.30,3858.30,3857.75,3858.30,0
^NSEI,20070110,13:41,3858.40,3858.40,3857.70,3858.15,0
^NSEI,20070110,13:42,3859.35,3859.35,3858.45,3859.20,0
^NSEI,20070110,13:43,3859.60,3860.15,3859.60,3859.80,0
^NSEI,20070110,13:44,3859.75,3860.00,3859.70,3860.00,0
^NSEI,20070110,13:45,3860.70,3861.30,3860.40,3860.40,0
^NSEI,20070110,13:46,3859.70,3860.85,3859.70,3859.90,0
^NSEI,20070110,13:47,3860.65,3860.65,3860.05,3860.65,0
^NSEI,20070110,13:48,3861.30,3861.65,3861.15,3861.65,0
^NSEI,20070110,13:49,3861.80,3861.90,3861.60,3861.90,0
^NSEI,20070110,13:50,3862.55,3863.45,3862.55,3863.35,0
^NSEI,20070110,13:51,3864.10,3864.45,3863.65,3863.65,0
^NSEI,20070110,13:52,3863.25,3863.25,3862.50,3862.65,0
^NSEI,20070110,13:53,3862.40,3862.40,3860.90,3860.90,0
^NSEI,20070110,13:54,3860.15,3860.95,3860.15,3860.95,0
^NSEI,20070110,13:55,3860.45,3861.70,3860.45,3861.70,0
^NSEI,20070110,13:56,3861.85,3862.90,3861.80,3862.85,0
^NSEI,20070110,13:57,3862.75,3863.75,3862.65,3863.75,0
^NSEI,20070110,13:58,3863.45,3864.00,3863.25,3864.00,0
^NSEI,20070110,13:59,3863.70,3863.70,3863.15,3863.15,0
^NSEI,20070110,14:00,3863.15,3863.15,3861.95,3861.95,0
^NSEI,20070110,14:01,3862.25,3862.85,3862.10,3862.60,0
^NSEI,20070110,14:02,3862.90,3863.45,3862.80,3863.30,0
^NSEI,20070110,14:03,3862.85,3863.60,3862.85,3863.50,0
^NSEI,20070110,14:04,3863.95,3863.95,3863.50,3863.50,0
^NSEI,20070110,14:05,3863.95,3864.05,3863.95,3864.05,0
^NSEI,20070110,14:06,3864.75,3865.00,3864.20,3865.00,0
^NSEI,20070110,14:07,3865.25,3867.20,3865.05,3867.20,0
^NSEI,20070110,14:08,3867.45,3868.70,3867.45,3868.70,0
^NSEI,20070110,14:09,3869.15,3869.45,3868.95,3869.40,0
^NSEI,20070110,14:10,3869.75,3869.95,3869.40,3869.90,0
^NSEI,20070110,14:11,3870.80,3872.05,3870.80,3872.05,0
^NSEI,20070110,14:12,3871.55,3872.35,3871.35,3872.30,0
^NSEI,20070110,14:13,3871.95,3872.75,3871.95,3871.95,0
^NSEI,20070110,14:14,3869.50,3870.95,3869.50,3869.65,0
^NSEI,20070110,14:15,3869.25,3869.50,3867.30,3867.30,0
^NSEI,20070110,14:16,3865.80,3867.25,3865.80,3866.10,0
^NSEI,20070110,14:17,3866.45,3867.00,3865.80,3867.00,0
^NSEI,20070110,14:18,3866.70,3867.35,3866.70,3866.75,0
^NSEI,20070110,14:19,3866.60,3867.50,3866.60,3867.50,0
^NSEI,20070110,14:20,3868.00,3868.40,3868.00,3868.40,0
^NSEI,20070110,14:21,3868.75,3869.50,3868.30,3868.80,0
^NSEI,20070110,14:22,3869.55,3870.55,3869.45,3870.55,0
^NSEI,20070110,14:23,3873.50,3873.50,3871.95,3872.85,0
^NSEI,20070110,14:24,3873.90,3874.05,3873.75,3873.80,0
^NSEI,20070110,14:25,3874.65,3874.75,3874.25,3874.60,0
^NSEI,20070110,14:26,3872.20,3874.55,3872.20,3872.75,0
^NSEI,20070110,14:27,3872.15,3872.15,3871.10,3871.55,0
^NSEI,20070110,14:28,3871.60,3871.70,3871.00,3871.30,0
^NSEI,20070110,14:29,3871.20,3871.30,3870.65,3870.65,0
^NSEI,20070110,14:30,3871.30,3871.35,3870.40,3870.70,0
^NSEI,20070110,14:31,3870.15,3870.50,3869.55,3870.50,0
^NSEI,20070110,14:32,3870.60,3870.65,3869.55,3869.80,0
^NSEI,20070110,14:33,3870.05,3870.30,3869.65,3870.30,0
^NSEI,20070110,14:34,3870.00,3870.30,3869.60,3869.95,0
^NSEI,20070110,14:35,3868.85,3869.50,3868.50,3868.50,0
^NSEI,20070110,14:36,3866.60,3868.50,3866.60,3867.00,0
^NSEI,20070110,14:37,3866.85,3867.10,3865.70,3865.70,0
^NSEI,20070110,14:38,3866.10,3866.75,3866.10,3866.35,0
^NSEI,20070110,14:39,3866.00,3866.00,3864.90,3865.50,0
^NSEI,20070110,14:40,3864.05,3865.55,3864.05,3864.60,0
^NSEI,20070110,14:41,3864.75,3865.80,3864.75,3865.80,0
^NSEI,20070110,14:42,3865.40,3866.65,3865.35,3865.35,0
^NSEI,20070110,14:43,3865.30,3865.35,3865.15,3865.35,0
^NSEI,20070110,14:44,3865.10,3865.20,3864.95,3865.05,0
^NSEI,20070110,14:45,3864.90,3864.90,3862.95,3863.05,0
^NSEI,20070110,14:46,3863.50,3863.50,3862.85,3863.50,0
^NSEI,20070110,14:47,3868.35,3868.35,3864.60,3865.80,0
^NSEI,20070110,14:48,3869.10,3869.15,3867.35,3869.15,0
^NSEI,20070110,14:49,3869.15,3870.15,3869.00,3869.95,0
^NSEI,20070110,14:50,3870.25,3870.25,3869.05,3869.30,0
^NSEI,20070110,14:51,3868.90,3868.90,3866.90,3867.30,0
^NSEI,20070110,14:52,3868.35,3868.85,3867.40,3868.85,0
^NSEI,20070110,14:53,3867.00,3868.80,3867.00,3867.55,0
^NSEI,20070110,14:54,3864.35,3866.75,3863.85,3863.85,0
^NSEI,20070110,14:55,3864.20,3865.10,3863.90,3864.90,0
^NSEI,20070110,14:56,3864.65,3864.65,3862.05,3862.05,0
^NSEI,20070110,14:57,3858.45,3861.30,3858.45,3858.75,0
^NSEI,20070110,14:58,3853.15,3853.15,3853.15,3853.15,0
^NSEI,20070110,15:01,3854.50,3855.25,3854.50,3854.80,0
^NSEI,20070110,15:02,3854.85,3855.50,3854.55,3854.55,0
^NSEI,20070110,15:03,3854.45,3854.45,3853.10,3853.10,0
^NSEI,20070110,15:04,3849.10,3854.00,3849.10,3849.20,0
^NSEI,20070110,15:05,3846.75,3848.45,3846.75,3846.95,0
^NSEI,20070110,15:06,3845.85,3846.40,3845.85,3845.85,0
^NSEI,20070110,15:07,3845.15,3845.35,3843.45,3843.45,0
^NSEI,20070110,15:08,3843.90,3843.90,3843.00,3843.30,0
^NSEI,20070110,15:09,3845.80,3846.55,3844.90,3846.40,0
^NSEI,20070110,15:10,3845.75,3846.10,3845.55,3846.05,0
^NSEI,20070110,15:11,3846.10,3849.00,3846.10,3847.65,0
^NSEI,20070110,15:12,3846.85,3848.15,3846.60,3848.15,0
^NSEI,20070110,15:13,3849.70,3849.70,3848.20,3848.95,0
^NSEI,20070110,15:14,3848.70,3849.95,3848.70,3849.20,0
^NSEI,20070110,15:15,3849.80,3850.40,3849.35,3850.40,0
^NSEI,20070110,15:16,3849.50,3850.10,3849.50,3849.55,0
^NSEI,20070110,15:17,3848.50,3849.75,3848.10,3848.10,0
^NSEI,20070110,15:18,3848.20,3848.25,3847.70,3848.25,0
^NSEI,20070110,15:19,3848.05,3850.05,3848.05,3849.90,0
^NSEI,20070110,15:20,3849.90,3851.25,3849.65,3850.45,0
^NSEI,20070110,15:21,3849.20,3849.75,3849.05,3849.20,0
^NSEI,20070110,15:22,3848.95,3849.65,3848.30,3849.65,0
^NSEI,20070110,15:23,3849.00,3850.10,3849.00,3850.10,0
^NSEI,20070110,15:24,3850.60,3851.25,3850.60,3851.25,0
^NSEI,20070110,15:25,3852.70,3852.95,3850.80,3852.95,0
^NSEI,20070110,15:26,3853.55,3853.60,3853.10,3853.45,0
^NSEI,20070110,15:27,3853.60,3854.10,3852.75,3854.10,0
^NSEI,20070110,15:28,3852.80,3854.45,3852.65,3852.65,0
^NSEI,20070110,15:29,3852.50,3855.15,3852.50,3852.50,0
